area,class,grid_name,year
60.07612323437503,33,SB-18-X-D,2017
1395.5712193906336,3,SB-18-X-B,2017
0.35629328125000004,12,SB-18-X-B,2017
0.35637134375,15,SB-18-X-B,2017
38.48663300781249,33,SB-18-X-B,2017
16528.926106469713,3,SB-18-Z-D,2017
28.012055273437504,12,SB-18-Z-D,2017
1651.8046080702559,15,SB-18-Z-D,2017
41.566630500000045,25,SB-18-Z-D,2017
85.72158768749988,33,SB-18-Z-D,2017
15576.591114554212,3,SC-18-X-B,2017
25.38563900781251,12,SC-18-X-B,2017
429.6953613984335,15,SC-18-X-B,2017
3.978779156250001,25,SC-18-X-B,2017
46.43765466406248,33,SC-18-X-B,2017
16994.524292233862,3,SC-19-V-A,2017
31.30550207812498,12,SC-19-V-A,2017
1153.8169545469048,15,SC-19-V-A,2017
7.258376257812494,25,SC-19-V-A,2017
88.96670358593757,33,SC-19-V-A,2017
15674.430062383377,3,SC-19-V-C,2017
32.906642250000026,12,SC-19-V-C,2017
109.72573971875003,15,SC-19-V-C,2017
44.55867322656255,33,SC-19-V-C,2017
7083.549514860561,3,SC-18-X-D,2017
13.417874999999997,12,SC-18-X-D,2017
97.7368335625,15,SC-18-X-D,2017
12.623142867187504,33,SC-18-X-D,2017
369.1305649765637,3,SC-18-X-A,2017
3697.1353670076032,3,SB-18-Z-C,2017
0.7980208124999999,12,SB-18-Z-C,2017
10.904733976562492,15,SB-18-Z-C,2017
0.7095013515624999,33,SB-18-Z-C,2017
721.9838516250032,3,SB-18-Z-A,2017
0.5328116640625,12,SB-18-Z-A,2017
5477.403617460651,3,SA-19-V-D,2017
0.9830670078125001,12,SA-19-V-D,2017
162.10511615625006,33,SA-19-V-D,2017
7559.76283961667,3,SA-19-Y-B,2017
5.62507615625,12,SA-19-Y-B,2017
0.1785659453125,15,SA-19-Y-B,2017
142.4196849765621,33,SA-19-Y-B,2017
9484.822934023463,3,SA-19-Y-D,2017
0.0892716875,4,SA-19-Y-D,2017
82.62196539062504,12,SA-19-Y-D,2017
17.042717585937503,15,SA-19-Y-D,2017
322.8125953671863,33,SA-19-Y-D,2017
17999.21239037024,3,SA-19-Z-A,2017
47.589899070312455,12,SA-19-Z-A,2017
19.911632382812524,15,SA-19-Z-A,2017
1.7857811640624996,25,SA-19-Z-A,2017
354.7566692656282,33,SA-19-Z-A,2017
17437.260377873623,3,SA-19-Z-C,2017
174.2322815781254,12,SA-19-Z-C,2017
94.87792070312508,15,SA-19-Z-C,2017
7.140447195312496,25,SA-19-Z-C,2017
693.3563501250071,33,SA-19-Z-C,2017
17915.070930791855,3,SA-19-Z-D,2017
0.0892191484375,4,SA-19-Z-D,2017
117.60519790624954,12,SA-19-Z-D,2017
31.054529710937487,15,SA-19-Z-D,2017
1.5170404062499998,25,SA-19-Z-D,2017
363.2114397421868,33,SA-19-Z-D,2017
16705.916469140546,3,SA-19-Z-B,2017
0.17864521875,4,SA-19-Z-B,2017
306.42301615624984,12,SA-19-Z-B,2017
139.93481592187513,15,SA-19-Z-B,2017
7.055202117187497,25,SA-19-Z-B,2017
1239.1902673124898,33,SA-19-Z-B,2017
17675.91375152223,3,SA-19-X-D,2017
0.178745125,4,SA-19-X-D,2017
151.63943757031288,12,SA-19-X-D,2017
0.6254544140624999,25,SA-19-X-D,2017
635.0503442890621,33,SA-19-X-D,2017
17916.52194101709,3,SA-19-X-C,2017
8.668830015625,12,SA-19-X-C,2017
508.993629187495,33,SA-19-X-C,2017
17783.678361955077,3,SA-20-V-C,2017
0.1787651953125,4,SA-20-V-C,2017
192.6530668281247,12,SA-20-V-C,2017
1.250927765625,25,SA-20-V-C,2017
448.2915657734371,33,SA-20-V-C,2017
16108.50690743925,3,SA-20-Y-A,2017
0.0893011796875,4,SA-20-Y-A,2017
409.78427371874596,12,SA-20-Y-A,2017
95.73131930468749,15,SA-20-Y-A,2017
1.607034890625,25,SA-20-Y-A,2017
1674.820123882789,33,SA-20-Y-A,2017
18388.797620906407,3,SA-20-Y-B,2017
25.537439890625024,12,SA-20-Y-B,2017
0.26787944531249996,15,SA-20-Y-B,2017
38.5745305390625,33,SA-20-Y-B,2017
18139.05549704533,3,SA-20-V-D,2017
189.13106371875077,12,SA-20-V-D,2017
137.0076414531248,33,SA-20-V-D,2017
15803.381068837512,3,SA-20-X-C,2017
230.92754175781354,12,SA-20-X-C,2017
12.4229035234375,15,SA-20-X-C,2017
2345.17237638282,33,SA-20-X-C,2017
16889.769692976264,3,SA-20-X-D,2017
178.03442049218938,12,SA-20-X-D,2017
199.3703035234373,15,SA-20-X-D,2017
40.65292048437493,18,SA-20-X-D,2017
0.9829315546874999,25,SA-20-X-D,2017
1121.8001164374955,33,SA-20-X-D,2017
18314.76123891599,3,SA-20-Z-A,2017
33.92974726562496,12,SA-20-Z-A,2017
0.8037087265625,15,SA-20-Z-A,2017
104.8434809999998,33,SA-20-Z-A,2017
16318.073025205362,3,SA-20-Z-B,2017
12.0569753515625,12,SA-20-Z-B,2017
254.14120675000015,15,SA-20-Z-B,2017
3.9311177734375,18,SA-20-Z-B,2017
35.805130507812535,25,SA-20-Z-B,2017
1790.0493461172364,33,SA-20-Z-B,2017
15885.756982289782,3,SA-20-Y-D,2017
0.35700146875000005,4,SA-20-Y-D,2017
650.1384598828108,12,SA-20-Y-D,2017
37.20107004687502,15,SA-20-Y-D,2017
1773.87972669534,33,SA-20-Y-D,2017
16082.28929245717,3,SA-20-Z-C,2017
276.1271954062544,12,SA-20-Z-C,2017
105.98414678124945,15,SA-20-Z-C,2017
6.2444685703125,25,SA-20-Z-C,2017
1909.549791351503,33,SA-20-Z-C,2017
12641.654761031488,3,SA-20-Z-D,2017
0.2675993203125,4,SA-20-Z-D,2017
535.0942146328132,12,SA-20-Z-D,2017
1547.3583207499626,15,SA-20-Z-D,2017
152.6442788671877,25,SA-20-Z-D,2017
3445.513658703326,33,SA-20-Z-D,2017
16558.33967989407,3,SB-20-X-A,2017
0.089181171875,4,SB-20-X-A,2017
221.22161834374964,12,SB-20-X-A,2017
20.322103593749986,15,SB-20-X-A,2017
1581.4010159999789,33,SB-20-X-A,2017
17377.208027883265,3,SB-20-X-B,2017
2.1390841171874997,4,SB-20-X-B,2017
436.0869252031258,12,SB-20-X-B,2017
29.67632674999999,15,SB-20-X-B,2017
506.48820829688225,33,SB-20-X-B,2017
16989.95559320285,3,SB-20-V-B,2017
70.16121227343744,12,SB-20-V-B,2017
44.762742335937496,15,SB-20-V-B,2017
9.00668628906251,25,SB-20-V-B,2017
1299.9217709843838,33,SB-20-V-B,2017
18320.578588831726,3,SB-20-V-A,2017
7.487867515625,12,SB-20-V-A,2017
5.883011906250002,15,SB-20-V-A,2017
51.07181781249996,33,SB-20-V-A,2017
17158.81692583544,3,SA-20-Y-C,2017
0.35696748437500003,4,SA-20-Y-C,2017
194.5427953749998,12,SA-20-Y-C,2017
181.25503639843672,15,SA-20-Y-C,2017
8.9250058125,25,SA-20-Y-C,2017
823.428259140627,33,SA-20-Y-C,2017
18076.839003149755,3,SB-20-V-C,2017
130.29573615624918,12,SB-20-V-C,2017
2.6683053437499993,15,SB-20-V-C,2017
147.92004443749948,33,SB-20-V-C,2017
17305.602739701942,3,SB-20-V-D,2017
0.8899592421875001,4,SB-20-V-D,2017
391.3999855625019,12,SB-20-V-D,2017
21.707386617187492,15,SB-20-V-D,2017
2.0464985546874996,25,SB-20-V-D,2017
669.0940069843734,33,SB-20-V-D,2017
18075.33815518599,3,SB-20-Y-A,2017
40.16956032812507,12,SB-20-Y-A,2017
1.6885418515625,15,SB-20-Y-A,2017
206.71768626562516,33,SB-20-Y-A,2017
17948.031503016417,3,SB-20-Y-B,2017
0.3550120390625,4,SB-20-Y-B,2017
118.87663670312506,12,SB-20-Y-B,2017
77.86360062500013,15,SB-20-Y-B,2017
2.6651610546874993,25,SB-20-Y-B,2017
203.2181456171871,33,SB-20-Y-B,2017
17088.896123421204,3,SB-20-Y-D,2017
110.22690961718801,4,SB-20-Y-D,2017
740.3536544296784,12,SB-20-Y-D,2017
325.98800732031214,15,SB-20-Y-D,2017
0.531385125,18,SB-20-Y-D,2017
9.3083398203125,25,SB-20-Y-D,2017
63.574634125000046,33,SB-20-Y-D,2017
17499.352998924118,3,SB-20-Y-C,2017
4.252258476562499,4,SB-20-Y-C,2017
359.1538846640656,12,SB-20-Y-C,2017
107.83038786718758,15,SB-20-Y-C,2017
0.088554453125,18,SB-20-Y-C,2017
6.386342500000004,25,SB-20-Y-C,2017
345.4877074609364,33,SB-20-Y-C,2017
17364.31304849091,3,SC-20-V-A,2017
4.9533130703125,4,SC-20-V-A,2017
794.4371097968635,12,SC-20-V-A,2017
21.8459251171875,15,SC-20-V-A,2017
0.530993828125,18,SC-20-V-A,2017
56.89163190624995,33,SC-20-V-A,2017
11643.61665002336,3,SC-20-V-C,2017
6.789993210937495,4,SC-20-V-C,2017
128.34780339843695,12,SC-20-V-C,2017
4110.052714086316,15,SC-20-V-C,2017
9.001253906250007,18,SC-20-V-C,2017
29.107323945312533,25,SC-20-V-C,2017
345.76445049999995,33,SC-20-V-C,2017
9301.862655282734,3,SC-20-V-D,2017
1.3234939609375003,4,SC-20-V-D,2017
94.66080785156254,12,SC-20-V-D,2017
8306.373928687637,15,SC-20-V-D,2017
122.17022249218769,18,SC-20-V-D,2017
85.7636082890623,25,SC-20-V-D,2017
314.0540920703137,33,SC-20-V-D,2017
13932.074318335191,3,SC-20-V-B,2017
6.5502111328125,4,SC-20-V-B,2017
498.8844880546891,12,SC-20-V-B,2017
2812.2193868515997,15,SC-20-V-B,2017
9.016779382812501,18,SC-20-V-B,2017
120.02082815624945,25,SC-20-V-B,2017
851.7350150546891,33,SC-20-V-B,2017
17218.272217842543,3,SB-20-Z-A,2017
4.086873023437499,4,SB-20-Z-A,2017
319.17262132031294,12,SB-20-Z-A,2017
167.739209289062,15,SB-20-Z-A,2017
602.9211718515571,33,SB-20-Z-A,2017
16991.805665767395,3,SB-20-Z-C,2017
6.382036070312498,4,SB-20-Z-C,2017
334.3062085234376,12,SB-20-Z-C,2017
679.5288790625045,15,SB-20-Z-C,2017
2.92267721875,25,SB-20-Z-C,2017
345.1097431328118,33,SB-20-Z-C,2017
14767.456939705298,3,SC-20-X-A,2017
17.870189054687497,4,SC-20-X-A,2017
2814.7343034297787,12,SC-20-X-A,2017
522.1518093124955,15,SC-20-X-A,2017
0.44202981249999995,18,SC-20-X-A,2017
151.62351107031282,33,SC-20-X-A,2017
10151.85904714153,3,SC-20-X-C,2017
0.3527910390625,4,SC-20-X-C,2017
21.357341031250023,12,SC-20-X-C,2017
7810.784809758063,15,SC-20-X-C,2017
121.52783348437497,18,SC-20-X-C,2017
26.723909007812495,25,SC-20-X-C,2017
93.86771187499993,33,SC-20-X-C,2017
16361.248011376314,3,SC-20-X-D,2017
48.65810177343749,4,SC-20-X-D,2017
89.44911357812474,12,SC-20-X-D,2017
1637.848266312521,15,SC-20-X-D,2017
0.618043359375,18,SC-20-X-D,2017
3.0892958906250003,25,SC-20-X-D,2017
51.956341000000016,33,SC-20-X-D,2017
16915.71289558481,3,SC-20-X-B,2017
25.63310880468748,4,SC-20-X-B,2017
949.7263379062529,12,SC-20-X-B,2017
256.547440367188,15,SC-20-X-B,2017
0.35353029687500004,18,SC-20-X-B,2017
92.78933303124998,33,SC-20-X-B,2017
17107.458437141002,3,SB-20-Z-D,2017
3.1918336953125,4,SB-20-Z-D,2017
138.38460180468766,12,SB-20-Z-D,2017
939.4044354531304,15,SB-20-Z-D,2017
146.88226458593726,33,SB-20-Z-D,2017
17618.39067609499,3,SB-20-Z-B,2017
5.684170023437499,4,SB-20-Z-B,2017
222.07459128906254,12,SB-20-Z-B,2017
306.47481742187455,15,SB-20-Z-B,2017
170.48969122656257,33,SB-20-Z-B,2017
17783.08180159727,3,SB-20-X-C,2017
0.0889527109375,4,SB-20-X-C,2017
188.4064162499998,12,SB-20-X-C,2017
32.11207235937501,15,SB-20-X-C,2017
380.55893359374977,33,SB-20-X-C,2017
17039.493122106323,3,SB-20-X-D,2017
0.4448670546875,4,SB-20-X-D,2017
371.51347124218705,12,SB-20-X-D,2017
181.0067828750001,15,SB-20-X-D,2017
11.568669992187502,25,SB-20-X-D,2017
737.9465374453092,33,SB-20-X-D,2017
18003.77040284553,3,SB-21-V-C,2017
0.0890419765625,4,SB-21-V-C,2017
18.69244753906249,12,SB-21-V-C,2017
99.61535407812454,15,SB-21-V-C,2017
268.57333021874996,33,SB-21-V-C,2017
16858.82086082378,3,SB-21-V-A,2017
4.6349487890625,4,SB-21-V-A,2017
221.0494099218747,12,SB-21-V-A,2017
276.5228651640638,15,SB-21-V-A,2017
5.0811885078125005,25,SB-21-V-A,2017
1025.3258435234386,33,SB-21-V-A,2017
18090.114407252255,3,SB-21-V-B,2017
0.53466921875,4,SB-21-V-B,2017
58.48637621875007,12,SB-21-V-B,2017
10.608721617187499,15,SB-21-V-B,2017
3.1177949765625,25,SB-21-V-B,2017
222.1593167812502,33,SB-21-V-B,2017
17849.15631801192,3,SB-21-V-D,2017
5.605831781250003,12,SB-21-V-D,2017
97.32452432812512,15,SB-21-V-D,2017
56.24396715624993,25,SB-21-V-D,2017
349.39244781249744,33,SB-21-V-D,2017
17625.272737647112,3,SB-21-Y-A,2017
4.262062835937499,4,SB-21-Y-A,2017
65.80591920312509,12,SB-21-Y-A,2017
617.2888023515533,15,SB-21-Y-A,2017
45.30823674218747,33,SB-21-Y-A,2017
17216.17122612167,3,SB-21-Y-B,2017
11.896584273437496,4,SB-21-Y-B,2017
304.2379447890629,12,SB-21-Y-B,2017
331.7475836171872,15,SB-21-Y-B,2017
0.0888881015625,18,SB-21-Y-B,2017
29.423040070312513,25,SB-21-Y-B,2017
430.43735786718696,33,SB-21-Y-B,2017
17146.21185290793,3,SB-21-Y-C,2017
3.8117599453125006,4,SB-21-Y-C,2017
41.39684203124999,12,SB-21-Y-C,2017
1156.0401585546354,15,SB-21-Y-C,2017
4.613000054687502,25,SB-21-Y-C,2017
16.847120367187493,33,SB-21-Y-C,2017
13410.049661055054,3,SC-21-V-C,2017
0.3525801484375,4,SC-21-V-C,2017
19.3126262421875,12,SC-21-V-C,2017
4668.728560132943,15,SC-21-V-C,2017
1.41047921875,18,SC-21-V-C,2017
15.872185039062469,25,SC-21-V-C,2017
111.0121489453126,33,SC-21-V-C,2017
18198.955891836787,3,SC-21-V-A,2017
0.5309810703125,4,SC-21-V-A,2017
10.170406218750001,12,SC-21-V-A,2017
10.698074203125001,15,SC-21-V-A,2017
55.162672257812474,33,SC-21-V-A,2017
17533.120825235426,3,SC-21-V-B,2017
5.7515518984375005,4,SC-21-V-B,2017
307.09725813281267,12,SC-21-V-B,2017
115.43411708593736,15,SC-21-V-B,2017
1.5900356015625,18,SC-21-V-B,2017
279.7128452890639,33,SC-21-V-B,2017
12443.654739531847,3,SC-21-V-D,2017
2.8203213749999994,4,SC-21-V-D,2017
43.74920355468754,12,SC-21-V-D,2017
5493.635552617387,15,SC-21-V-D,2017
6.696635039062497,18,SC-21-V-D,2017
14.102423843750016,25,SC-21-V-D,2017
189.26801518750017,33,SC-21-V-D,2017
16926.115724352738,3,SB-21-Y-D,2017
17.913321781249994,4,SB-21-Y-D,2017
970.872277421872,12,SB-21-Y-D,2017
87.61392464843748,15,SB-21-Y-D,2017
0.0885510390625,18,SB-21-Y-D,2017
24.924448687499975,25,SB-21-Y-D,2017
302.1179753203122,33,SB-21-Y-D,2017
16677.403911668618,3,SB-21-Z-A,2017
0.177658890625,4,SB-21-Z-A,2017
18.30323695312499,12,SB-21-Z-A,2017
1445.2152705859419,15,SB-21-Z-A,2017
0.888766734375,18,SB-21-Z-A,2017
127.10750817187501,25,SB-21-Z-A,2017
88.84140577343732,33,SB-21-Z-A,2017
17165.144824704326,3,SB-21-Z-C,2017
5.4033391484374995,4,SB-21-Z-C,2017
45.09194269531259,12,SB-21-Z-C,2017
1042.3624220390593,15,SB-21-Z-C,2017
0.177142859375,18,SB-21-Z-C,2017
97.52499270312488,25,SB-21-Z-C,2017
13.304796851562502,33,SB-21-Z-C,2017
17151.30142357246,3,SC-21-X-A,2017
94.55254339843763,4,SC-21-X-A,2017
861.0755629140801,12,SC-21-X-A,2017
161.87066075000035,15,SC-21-X-A,2017
1.1495530234375,18,SC-21-X-A,2017
4.3296550937500005,33,SC-21-X-A,2017
14864.052240335819,3,SC-21-X-B,2017
342.54289324218536,4,SC-21-X-B,2017
515.6106792031181,12,SC-21-X-B,2017
2448.3373790703167,15,SC-21-X-B,2017
56.41696888281252,18,SC-21-X-B,2017
6.193062406249996,25,SC-21-X-B,2017
9.3770049140625,33,SC-21-X-B,2017
15302.256616352908,3,SB-21-Z-D,2017
4.694992312499999,4,SB-21-Z-D,2017
26.504640570312496,12,SB-21-Z-D,2017
2916.8333154061265,15,SB-21-Z-D,2017
21.35897032812499,18,SB-21-Z-D,2017
11.092650726562495,25,SB-21-Z-D,2017
53.289802304687534,33,SB-21-Z-D,2017
16070.355084393417,3,SB-21-Z-B,2017
0.17765892968750002,4,SB-21-Z-B,2017
7.907380867187498,12,SB-21-Z-B,2017
2166.9247911953976,15,SB-21-Z-B,2017
0.26645470312499997,18,SB-21-Z-B,2017
79.34779307031242,33,SB-21-Z-B,2017
17630.131485113317,3,SB-21-X-C,2017
0.3559642421875,4,SB-21-X-C,2017
10.771987343749998,12,SB-21-X-C,2017
431.97240765624576,15,SB-21-X-C,2017
1.2466467187499999,18,SB-21-X-C,2017
61.11736166406263,25,SB-21-X-C,2017
255.14472392187426,33,SB-21-X-C,2017
18223.075552766404,3,SB-21-X-D,2017
0.5341581640624999,4,SB-21-X-D,2017
5.60639434375,12,SB-21-X-D,2017
19.131493085937517,15,SB-21-X-D,2017
0.089021359375,18,SB-21-X-D,2017
109.28646936718762,33,SB-21-X-D,2017
14931.900203040585,3,SB-21-X-A,2017
58.38835757812502,12,SB-21-X-A,2017
2794.32495626556,15,SB-21-X-A,2017
1.4263432656250001,18,SB-21-X-A,2017
31.38065514062501,25,SB-21-X-A,2017
600.66735582031,33,SB-21-X-A,2017
16511.492884245556,3,SB-21-X-B,2017
0.4455461484375,4,SB-21-X-B,2017
12.476202664062505,12,SB-21-X-B,2017
1687.1958376483806,15,SB-21-X-B,2017
3.745014703125,18,SB-21-X-B,2017
6.509658960937504,25,SB-21-X-B,2017
163.15614169531312,33,SB-21-X-B,2017
17468.343833695006,3,SA-21-Z-C,2017
0.089277765625,4,SA-21-Z-C,2017
57.64855482812516,12,SA-21-Z-C,2017
677.1541971796904,15,SA-21-Z-C,2017
0.178547671875,18,SA-21-Z-C,2017
232.9887492343754,33,SA-21-Z-C,2017
14742.76285163987,3,SA-21-Z-D,2017
0.178477703125,4,SA-21-Z-D,2017
20.43391893749997,12,SA-21-Z-D,2017
2655.3087938281396,15,SA-21-Z-D,2017
56.056040882812695,18,SA-21-Z-D,2017
2.7652552109375,25,SA-21-Z-D,2017
924.9883668984323,33,SA-21-Z-D,2017
8142.40642313309,3,SA-21-Z-B,2017
0.8932464296875001,4,SA-21-Z-B,2017
730.9074551093942,12,SA-21-Z-B,2017
2012.9037065703567,15,SA-21-Z-B,2017
520.9716153515619,18,SA-21-Z-B,2017
70.38194990624997,25,SA-21-Z-B,2017
6492.406641390741,33,SA-21-Z-B,2017
11204.818972179972,3,SA-21-Z-A,2017
0.6253718046875,4,SA-21-Z-A,2017
842.7914038437764,12,SA-21-Z-A,2017
1569.1344331171833,15,SA-21-Z-A,2017
15.6326835625,18,SA-21-Z-A,2017
41.532673281250034,25,SA-21-Z-A,2017
4275.727189906128,33,SA-21-Z-A,2017
14565.785613693519,3,SA-21-Y-D,2017
0.1783918203125,4,SA-21-Y-D,2017
706.1467030546935,12,SA-21-Y-D,2017
718.3788016250019,15,SA-21-Y-D,2017
0.2677866953125,18,SA-21-Y-D,2017
22.493840015625,25,SA-21-Y-D,2017
2305.5195442968597,33,SA-21-Y-D,2017
12421.33834655416,3,SA-21-Y-B,2017
0.3573003515625,4,SA-21-Y-B,2017
1132.2426124140861,12,SA-21-Y-B,2017
961.7034095156253,15,SA-21-Y-B,2017
1.339700140625,18,SA-21-Y-B,2017
16.073822281250006,25,SA-21-Y-B,2017
3466.9115296401656,33,SA-21-Y-B,2017
11073.027307959523,3,SA-21-Y-C,2017
2.5871620234374997,4,SA-21-Y-C,2017
1002.3359366093623,12,SA-21-Y-C,2017
2304.311921710913,15,SA-21-Y-C,2017
144.3467092734377,25,SA-21-Y-C,2017
3615.6174198751787,33,SA-21-Y-C,2017
17692.100402799373,3,SA-21-Y-A,2017
70.19661263281236,12,SA-21-Y-A,2017
403.1971513749989,15,SA-21-Y-A,2017
0.35735163281250004,18,SA-21-Y-A,2017
16.51848952343749,25,SA-21-Y-A,2017
267.32464368749913,33,SA-21-Y-A,2017
18211.403364744132,3,SA-21-V-D,2017
0.268045625,4,SA-21-V-D,2017
31.63168375781249,12,SA-21-V-D,2017
40.214076234374964,15,SA-21-V-D,2017
150.66722985937474,33,SA-21-V-D,2017
16235.225075017652,3,SA-21-V-C,2017
76.76841718749995,12,SA-21-V-C,2017
27.07364799218751,15,SA-21-V-C,2017
0.17873091406250002,18,SA-21-V-C,2017
3.4847606484374998,25,SA-21-V-C,2017
2123.625707203123,33,SA-21-V-C,2017
13583.395882040513,3,SA-21-X-C,2017
1.250948546875,4,SA-21-X-C,2017
677.8694379999977,12,SA-21-X-C,2017
1946.4200410781054,15,SA-21-X-C,2017
5.450343695312501,18,SA-21-X-C,2017
89.26901116406273,25,SA-21-X-C,2017
2021.886378867147,33,SA-21-X-C,2017
11433.722639687532,3,SA-21-X-D,2017
0.44690900781250004,4,SA-21-X-D,2017
1065.402911695312,12,SA-21-X-D,2017
4975.260112585562,15,SA-21-X-D,2017
8.577571820312496,18,SA-21-X-D,2017
16.97589132812502,25,SA-21-X-D,2017
705.2268558671697,33,SA-21-X-D,2017
11628.259944570063,3,SA-22-V-C,2017
4.378910453125,4,SA-22-V-C,2017
2254.5880143827944,12,SA-22-V-C,2017
1998.2660120547482,15,SA-22-V-C,2017
11.080948007812507,18,SA-22-V-C,2017
5.9872269765625,25,SA-22-V-C,2017
1883.2297792812396,33,SA-22-V-C,2017
17461.121281415148,3,SB-22-V-A,2017
35.9214561171875,12,SB-22-V-A,2017
442.73979098437337,15,SB-22-V-A,2017
0.178267328125,18,SB-22-V-A,2017
478.12707526562536,33,SB-22-V-A,2017
13130.314383976845,3,SA-22-Y-C,2017
0.1784283828125,4,SA-22-Y-C,2017
62.444062531249756,12,SA-22-Y-C,2017
5048.203228015736,15,SA-22-Y-C,2017
5.264174320312502,18,SA-22-Y-C,2017
16.150177437500016,25,SA-22-Y-C,2017
177.41879948437474,33,SA-22-Y-C,2017
16147.30106832143,3,SA-22-Y-A,2017
401.8456175546869,12,SA-22-Y-A,2017
977.411999773449,15,SA-22-Y-A,2017
3.4825236562499997,18,SA-22-Y-A,2017
0.5360201015625,25,SA-22-Y-A,2017
879.1790918906382,33,SA-22-Y-A,2017
14066.07257147002,3,SA-22-V-D,2017
0.804307796875,4,SA-22-V-D,2017
1176.780571820305,12,SA-22-V-D,2017
466.9285920781241,15,SA-22-V-D,2017
0.536249765625,18,SA-22-V-D,2017
4.825544375,25,SA-22-V-D,2017
2463.2786873437844,33,SA-22-V-D,2017
15070.416990517655,3,SA-22-Y-B,2017
87.70197744531248,12,SA-22-Y-B,2017
2019.0022807265805,15,SA-22-Y-B,2017
0.1785699140625,18,SA-22-Y-B,2017
3.0360776718749984,25,SA-22-Y-B,2017
1268.2830817968652,33,SA-22-Y-B,2017
11033.223841897807,3,SA-22-Y-D,2017
209.0219506874993,12,SA-22-Y-D,2017
6269.490185102062,15,SA-22-Y-D,2017
0.8925280156250001,18,SA-22-Y-D,2017
37.13183735156254,25,SA-22-Y-D,2017
890.2129110312388,33,SA-22-Y-D,2017
18304.764891941286,3,SB-22-V-B,2017
0.7125709765625,4,SB-22-V-B,2017
5.4352010078125,12,SB-22-V-B,2017
86.67341198437506,15,SB-22-V-B,2017
20.501795203125006,33,SB-22-V-B,2017
15668.01993085344,3,SA-22-Z-A,2017
3.0369312812500002,4,SA-22-Z-A,2017
945.6377931484541,12,SA-22-Z-A,2017
1239.9479315546762,15,SA-22-Z-A,2017
1.6968053671874999,18,SA-22-Z-A,2017
14.469586210937493,25,SA-22-Z-A,2017
543.1237440624988,33,SA-22-Z-A,2017
11570.357553227626,3,SA-22-Z-C,2017
0.5351846484375,4,SA-22-Z-C,2017
52.39068360156264,12,SA-22-Z-C,2017
5912.1409710388025,15,SA-22-Z-C,2017
3.8370363750000003,18,SA-22-Z-C,2017
34.43437330468752,25,SA-22-Z-C,2017
830.1371288906174,33,SA-22-Z-C,2017
16137.364887061507,3,SA-22-X-C,2017
3.1272676484375004,4,SA-22-X-C,2017
284.0590581250007,12,SA-22-X-C,2017
143.59685280468733,15,SA-22-X-C,2017
18.0497278984375,25,SA-22-X-C,2017
1828.0614500468937,33,SA-22-X-C,2017
9075.455051546309,3,SA-22-X-D,2017
9.920366890624997,4,SA-22-X-D,2017
2547.0610445858515,12,SA-22-X-D,2017
2453.1174256015765,15,SA-22-X-D,2017
126.53324071093817,18,SA-22-X-D,2017
421.0280680781252,25,SA-22-X-D,2017
3798.926509226345,33,SA-22-X-D,2017
7102.549916085937,3,SA-23-V-C,2017
0.08935678125,4,SA-23-V-C,2017
70.24964239843759,12,SA-23-V-C,2017
10972.546003772795,15,SA-23-V-C,2017
16.979367804687502,18,SA-23-V-C,2017
142.19212482812526,25,SA-23-V-C,2017
129.13115997656257,33,SA-23-V-C,2017
9251.475112608812,3,SA-23-Y-A,2017
42.15103971093746,12,SA-23-Y-A,2017
8438.096479539014,15,SA-23-Y-A,2017
551.7643200078136,18,SA-23-Y-A,2017
47.15376708593746,25,SA-23-Y-A,2017
91.72241134375007,33,SA-23-Y-A,2017
11498.523522398755,3,SA-23-Y-C,2017
0.2676344140625,4,SA-23-Y-C,2017
15.171914804687512,12,SA-23-Y-C,2017
5871.6998449374805,15,SA-23-Y-C,2017
925.614847718766,18,SA-23-Y-C,2017
67.65398493750025,25,SA-23-Y-C,2017
24.098618296875003,33,SA-23-Y-C,2017
12850.431896437474,3,SA-22-Z-D,2017
2.3201358046874994,4,SA-22-Z-D,2017
22.757725367187508,12,SA-22-Z-D,2017
5406.590068296904,15,SA-22-Z-D,2017
89.1573275546879,18,SA-22-Z-D,2017
5.084507765625001,25,SA-22-Z-D,2017
58.81161058593751,33,SA-22-Z-D,2017
11345.922274768182,3,SA-22-Z-B,2017
5.091172437499997,4,SA-22-Z-B,2017
554.7138275781215,12,SA-22-Z-B,2017
4910.009868077732,15,SA-22-Z-B,2017
1009.9103486953285,18,SA-22-Z-B,2017
38.66939488281251,25,SA-22-Z-B,2017
505.16785578124455,33,SA-22-Z-B,2017
9431.744738000212,3,SB-22-X-A,2017
1.0693070703125,4,SB-22-X-A,2017
12.478686515625,12,SB-22-X-A,2017
7469.725833125088,15,SB-22-X-A,2017
0.35647474999999995,18,SB-22-X-A,2017
8.202598000000005,25,SB-22-X-A,2017
1460.998019976556,33,SB-22-X-A,2017
7918.036003124927,3,SB-22-X-B,2017
0.35639703125,4,SB-22-X-B,2017
27.178774187499982,12,SB-22-X-B,2017
9335.516093367009,15,SB-22-X-B,2017
203.36515335937472,18,SB-22-X-B,2017
26.999658617187524,25,SB-22-X-B,2017
896.479317132816,33,SB-22-X-B,2017
9315.787958078517,3,SB-22-X-C,2017
7.649541742187499,4,SB-22-X-C,2017
9.519664390624996,12,SB-22-X-C,2017
8938.477610930246,15,SB-22-X-C,2017
4.3586560625,18,SB-22-X-C,2017
